Id;CitiesDistricts;ParentId
1514;ŞİŞLİ;34;
1515;ALİAĞA;35;
1516;BALÇOVA;35;
1517;BAYINDIR;35;
1518;BAYRAKLI;35;
1519;BERGAMA;35;
1520;BEYDAĞ;35;
1521;BORNOVA;35;
1522;BUCA;35;
1523;DİKİLİ;35;
1524;FOÇA;35;
1525;GAZİEMİR;35;
1526;GÜZELBAHÇE;35;
1527;KARABAĞLAR;35;
1528;KARABURUN;35;
1529;KARŞIYAKA;35;
1530;KEMALPAŞA;35;
1531;KINIK;35;
1532;KONAK;35;
1533;KİRAZ;35;
1534;MENDERES;35;
1535;MENEMEN;35;
1536;NARLIDERE;35;
1537;SEFERİHİSAR;35;
1538;SELÇUK;35;
1539;TORBALI;35;
1540;TİRE;35;
1541;URLA;35;
1542;ÇEŞME;35;
1543;ÇİĞLİ;35;
1544;ÖDEMİŞ;35;
1545;AKYAKA;36;
1546;ARPAÇAY;36;
1547;DİGOR;36;
1548;KAĞIZMAN;36;
1549;MERKEZ;36;
1550;SARIKAMIŞ;36;
1551;SELİM;36;
1552;SUSUZ;36;
1553;ABANA;37;
1554;ARAÇ;37;
1555;AZDAVAY;37;
1556;AĞLI;37;
1557;BOZKURT;37;
1558;CİDE;37;
1559;DADAY;37;
1560;DEVREKANİ;37;
1561;DOĞANYURT;37;
1562;HANÖNÜ;37;
1563;KÜRE;37;
1564;MERKEZ;37;
1565;PINARBAŞI;37;
1566;SEYDİLER;37;
1567;TAŞKÖPRÜ;37;
1568;TOSYA;37;
1569;ÇATALZEYTİN;37;
1570;İHSANGAZİ;37;
1571;İNEBOLU;37;
1572;ŞENPAZAR;37;
1573;AKKIŞLA;38;
1574;BÜNYAN;38;
1575;DEVELİ;38;
1576;FELAHİYE;38;
1577;HACILAR;38;
1578;KOCASİNAN;38;
1579;MELİKGAZİ;38;
1580;PINARBAŞI;38;
1581;SARIOĞLAN;38;
1582;SARIZ;38;
1583;TALAS;38;
1584;TOMARZA;38;
1585;YAHYALI;38;
1586;YEŞİLHİSAR;38;
1587;ÖZVATAN;38;
1588;İNCESU;38;
1589;BABAESKİ;39;
1590;DEMİRKÖY;39;
1591;KOFÇAZ;39;
1592;LÜLEBURGAZ;39;
1593;MERKEZ;39;
1594;PEHLİVANKÖY;39;
1595;PINARHİSAR;39;
1596;VİZE;39;
1597;AKPINAR;40;
1598;AKÇAKENT;40;
1599;BOZTEPE;40;
1600;KAMAN;40;
1601;MERKEZ;40;
1602;MUCUR;40;
1603;ÇİÇEKDAĞI;40;
1604;BAŞİSKELE;41;
1605;DARICA;41;
1606;DERİNCE;41;
1607;DİLOVASI;41;
1608;GEBZE;41;
1609;GÖLCÜK;41;
1610;KANDIRA;41;
1611;KARAMÜRSEL;41;
1612;KARTEPE;41;
1613;KÖRFEZ;41;
1614;ÇAYIROVA;41;
1615;İZMİT;41;
1616;AHIRLI;42;
1617;AKÖREN;42;
1618;AKŞEHİR;42;
1619;ALTINEKİN;42;
1620;BEYŞEHİR;42;
1621;BOZKIR;42;
1622;CİHANBEYLİ;42;
1623;DERBENT;42;
1624;DEREBUCAK;42;
1625;DOĞANHİSAR;42;
1626;EMİRGAZİ;42;
1627;EREĞLİ;42;
1628;GÜNEYSINIR;42;
1629;HADİM;42;
1630;HALKAPINAR;42;
1631;HÜYÜK;42;
1632;ILGIN;42;
1633;KADINHANI;42;
1634;KARAPINAR;42;
1635;KARATAY;42;
1636;KULU;42;
1637;MERAM;42;
1638;SARAYÖNÜ;42;
1639;SELÇUKLU;42;
1640;SEYDİŞEHİR;42;
1641;TAŞKENT;42;
1642;TUZLUKÇU;42;
1643;YALIHÜYÜK;42;
1644;YUNAK;42;
1645;ÇELTİK;42;
1646;ÇUMRA;42;
1647;ALTINTAŞ;43;
1648;ASLANAPA;43;
1649;DOMANİÇ;43;
1650;DUMLUPINAR;43;
1651;EMET;43;
1652;GEDİZ;43;
1653;HİSARCIK;43;
1654;MERKEZ;43;
1655;PAZARLAR;43;
1656;SİMAV;43;
1657;TAVŞANLI;43;
1658;ÇAVDARHİSAR;43;
1659;ŞAPHANE;43;
1660;AKÇADAĞ;44;
1661;ARAPGİR;44;
1662;ARGUVAN;44;
1663;BATTALGAZİ;44;
1664;DARENDE;44;
1665;DOĞANYOL;44;
1666;DOĞANŞEHİR;44;
1667;HEKİMHAN;44;
1668;KALE;44;
1669;KULUNCAK;44;
1670;PÜTÜRGE;44;
1671;YAZIHAN;44;
1672;YEŞİLYURT;44;
1673;AHMETLİ;45;
1674;AKHİSAR;45;
1675;ALAŞEHİR;45;
1676;DEMİRCİ;45;
1677;GÖLMARMARA;45;
1678;GÖRDES;45;
1679;KIRKAĞAÇ;45;
1680;KULA;45;
1681;KÖPRÜBAŞI;45;
1682;SALİHLİ;45;
1683;SARIGÖL;45;
1684;SARUHANLI;45;
1685;SELENDİ;45;
1686;SOMA;45;
1687;TURGUTLU;45;
1688;YUNUSEMRE;45;
1689;ŞEHZADELER;45;
1690;AFŞİN;46;
1691;ANDIRIN;46;
1692;DULKADİROĞLU;46;
1693;EKİNÖZÜ;46;
1694;ELBİSTAN;46;
1695;GÖKSUN;46;
1696;NURHAK;46;
1697;ONİKİŞUBAT;46;
1698;PAZARCIK;46;
1699;TÜRKOĞLU;46;
1700;ÇAĞLAYANCERİT;46;
1701;ARTUKLU;47;
1702;DARGEÇİT;47;
1703;DERİK;47;
1704;KIZILTEPE;47;
1705;MAZIDAĞI;47;
1706;MİDYAT;47;
1707;NUSAYBİN;47;
1708;SAVUR;47;
1709;YEŞİLLİ;47;
1710;ÖMERLİ;47;
1711;BODRUM;48;
1712;DALAMAN;48;
1713;DATÇA;48;
1714;FETHİYE;48;
1715;KAVAKLIDERE;48;
1716;KÖYCEĞİZ;48;
1717;MARMARİS;48;
1718;MENTEŞE;48;
1719;MİLAS;48;
1720;ORTACA;48;
1721;SEYDİKEMER;48;
1722;ULA;48;
1723;YATAĞAN;48;
1724;BULANIK;49;
1725;HASKÖY;49;
1726;KORKUT;49;
1727;MALAZGİRT;49;
1728;MERKEZ;49;
1729;VARTO;49;
1730;ACIGÖL;50;
1731;AVANOS;50;
1732;DERİNKUYU;50;
1733;GÜLŞEHİR;50;
1734;HACIBEKTAŞ;50;
1735;KOZAKLI;50;
1736;MERKEZ;50;
1737;ÜRGÜP;50;
1738;ALTUNHİSAR;51;
1739;BOR;51;
1740;MERKEZ;51;
1741;ULUKIŞLA;51;
1742;ÇAMARDI;51;
1743;ÇİFTLİK;51;
1744;AKKUŞ;52;
1745;ALTINORDU;52;
1746;AYBASTI;52;
1747;FATSA;52;
1748;GÖLKÖY;52;
1749;GÜLYALI;52;
1750;GÜRGENTEPE;52;
1751;KABADÜZ;52;
1752;KABATAŞ;52;
1753;KORGAN;52;
1754;KUMRU;52;
1755;MESUDİYE;52;
1756;PERŞEMBE;52;
1757;ULUBEY;52;
1758;ÇAMAŞ;52;
1759;ÇATALPINAR;52;
1760;ÇAYBAŞI;52;
1761;ÜNYE;52;
1762;İKİZCE;52;
1763;ARDEŞEN;53;
1764;DEREPAZARI;53;
1765;FINDIKLI;53;
1766;GÜNEYSU;53;
1767;HEMŞİN;53;
1768;KALKANDERE;53;
1769;MERKEZ;53;
1770;PAZAR;53;
1771;ÇAMLIHEMŞİN;53;
1772;ÇAYELİ;53;
1773;İKİZDERE;53;
1774;İYİDERE;53;
1775;ADAPAZARI;54;
1776;AKYAZI;54;
1777;ARİFİYE;54;
1778;ERENLER;54;
1779;FERİZLİ;54;
1780;GEYVE;54;
1781;HENDEK;54;
1782;KARAPÜRÇEK;54;
1783;KARASU;54;
1784;KAYNARCA;54;
1785;KOCAALİ;54;
1786;PAMUKOVA;54;
1787;SAPANCA;54;
1788;SERDİVAN;54;
1789;SÖĞÜTLÜ;54;
1790;TARAKLI;54;
1791;19 MAYIS;55;
1792;ALAÇAM;55;
1793;ASARCIK;55;
1794;ATAKUM;55;
1795;AYVACIK;55;
1796;BAFRA;55;
1797;CANİK;55;
1798;HAVZA;55;
1799;KAVAK;55;
1800;LADİK;55;
1801;SALIPAZARI;55;
1802;TEKKEKÖY;55;
1803;TERME;55;
1804;VEZİRKÖPRÜ;55;
1805;YAKAKENT;55;
1806;ÇARŞAMBA;55;
1807;İLKADIM;55;
1808;BAYKAN;56;
1809;ERUH;56;
1810;KURTALAN;56;
1811;MERKEZ;56;
1812;PERVARİ;56;
1813;TİLLO;56;
1814;ŞİRVAN;56;
1815;AYANCIK;57;
1816;BOYABAT;57;
1817;DURAĞAN;57;
1818;DİKMEN;57;
1819;ERFELEK;57;
1820;GERZE;57;
1821;MERKEZ;57;
1822;SARAYDÜZÜ;57;
1823;TÜRKELİ;57;
1824;AKINCILAR;58;
1825;ALTINYAYLA;58;
1826;DOĞANŞAR;58;
1827;DİVRİĞİ;58;
1828;GEMEREK;58;
1829;GÖLOVA;58;
1830;GÜRÜN;58;
1831;HAFİK;58;
1832;KANGAL;58;
1833;KOYULHİSAR;58;
1834;MERKEZ;58;
1835;SUŞEHRİ;58;
1836;ULAŞ;58;
1837;YILDIZELİ;58;
1838;ZARA;58;
1839;İMRANLI;58;
1840;ŞARKIŞLA;58;
1841;ERGENE;59;
1842;HAYRABOLU;59;
1843;KAPAKLI;59;
1844;MALKARA;59;
1845;MARMARAEREĞLİSİ;59;
1846;MURATLI;59;
1847;SARAY;59;
1848;SÜLEYMANPAŞA;59;
1849;ÇERKEZKÖY;59;
1850;ÇORLU;59;
1851;ŞARKÖY;59;
1852;ALMUS;60;
1853;ARTOVA;60;
1854;BAŞÇİFTLİK;60;
1855;ERBAA;60;
1856;MERKEZ;60;
1857;NİKSAR;60;
1858;PAZAR;60;
1859;REŞADİYE;60;
1860;SULUSARAY;60;
1861;TURHAL;60;
1862;YEŞİLYURT;60;
1863;ZİLE;60;
1864;AKÇAABAT;61;
1865;ARAKLI;61;
1866;ARSİN;61;
1867;BEŞİKDÜZÜ;61;
1868;DERNEKPAZARI;61;
1869;DÜZKÖY;61;
1870;HAYRAT;61;
1871;KÖPRÜBAŞI;61;
1872;MAÇKA;61;
1873;OF;61;
1874;ORTAHİSAR;61;
1875;SÜRMENE;61;
1876;TONYA;61;
1877;VAKFIKEBİR;61;
1878;YOMRA;61;
1879;ÇARŞIBAŞI;61;
1880;ÇAYKARA;61;
1881;ŞALPAZARI;61;
1882;HOZAT;62;
1883;MAZGİRT;62;
1884;MERKEZ;62;
1885;NAZIMİYE;62;
1886;OVACIK;62;
1887;PERTEK;62;
1888;PÜLÜMÜR;62;
1889;ÇEMİŞGEZEK;62;
1890;AKÇAKALE;63;
1891;BOZOVA;63;
1892;BİRECİK;63;
1893;CEYLANPINAR;63;
1894;EYYÜBİYE;63;
1895;HALFETİ;63;
1896;HALİLİYE;63;
1897;HARRAN;63;
1898;HİLVAN;63;
1899;KARAKÖPRÜ;63;
1900;SURUÇ;63;
1901;SİVEREK;63;
1902;VİRANŞEHİR;63;
1903;BANAZ;64;
1904;EŞME;64;
1905;KARAHALLI;64;
1906;MERKEZ;64;
1907;SİVASLI;64;
1908;ULUBEY;64;
1909;BAHÇESARAY;65;
1910;BAŞKALE;65;
1911;EDREMİT;65;
1912;ERCİŞ;65;
1913;GEVAŞ;65;
1914;GÜRPINAR;65;
1915;MURADİYE;65;
1916;SARAY;65;
1917;TUŞBA;65;
1918;ÇALDIRAN;65;
1919;ÇATAK;65;
1920;ÖZALP;65;
1921;İPEKYOLU;65;
1922;AKDAĞMADENİ;66;
1923;AYDINCIK;66;
1924;BOĞAZLIYAN;66;
1925;KADIŞEHRİ;66;
1926;MERKEZ;66;
1927;SARAYKENT;66;
1928;SARIKAYA;66;
1929;SORGUN;66;
1930;YENİFAKILI;66;
1931;YERKÖY;66;
1932;ÇANDIR;66;
1933;ÇAYIRALAN;66;
1934;ÇEKEREK;66;
1935;ŞEFAATLİ;66;
1936;ALAPLI;67;
1937;DEVREK;67;
1938;EREĞLİ;67;
1939;GÖKÇEBEY;67;
1940;KOZLU;67;
1941;KİLİMLİ;67;
1942;MERKEZ;67;
1943;ÇAYCUMA;67;
1944;AĞAÇÖREN;68;
1945;ESKİL;68;
1946;GÜLAĞAÇ;68;
1947;GÜZELYURT;68;
1948;MERKEZ;68;
1949;ORTAKÖY;68;
1950;SARIYAHŞİ;68;
1951;SULTANHANI;68;
1952;AYDINTEPE;69;
1953;DEMİRÖZÜ;69;
1954;MERKEZ;69;
1955;AYRANCI;70;
1956;BAŞYAYLA;70;
1957;ERMENEK;70;
1958;KAZIMKARABEKİR;70;
1959;MERKEZ;70;
1960;SARIVELİLER;70;
1961;BAHŞILI;71;
1962;BALIŞEYH;71;
1963;DELİCE;71;
1964;KARAKEÇİLİ;71;
1965;KESKİN;71;
1966;MERKEZ;71;
1967;SULAKYURT;71;
1968;YAHŞİHAN;71;
1969;ÇELEBİ;71;
1970;BEŞİRİ;72;
1971;GERCÜŞ;72;
1972;HASANKEYF;72;
1973;KOZLUK;72;
1974;MERKEZ;72;
1975;SASON;72;
1976;BEYTÜŞŞEBAP;73;
1977;CİZRE;73;
1978;GÜÇLÜKONAK;73;
1979;MERKEZ;73;
1980;SİLOPİ;73;
1981;ULUDERE;73;
1982;İDİL;73;
1983;AMASRA;74;
1984;KURUCAŞİLE;74;
1985;MERKEZ;74;
1986;ULUS;74;
1987;DAMAL;75;
1988;GÖLE;75;
1989;HANAK;75;
1990;MERKEZ;75;
1991;POSOF;75;
1992;ÇILDIR;75;
1993;ARALIK;76;
1994;KARAKOYUNLU;76;
1995;MERKEZ;76;
1996;TUZLUCA;76;
1997;ALTINOVA;77;
1998;ARMUTLU;77;
1999;MERKEZ;77;
2000;TERMAL;77;
2001;ÇINARCIK;77;
2002;ÇİFTLİKKÖY;77;
2003;EFLANİ;78;
2004;ESKİPAZAR;78;
2005;MERKEZ;78;
2006;OVACIK;78;
2007;SAFRANBOLU;78;
2008;YENİCE;78;
2009;ELBEYLİ;79;
2010;MERKEZ;79;
2011;MUSABEYLİ;79;
2012;POLATELİ;79;
2013;BAHÇE;80;
2014;DÜZİÇİ;80;
2015;HASANBEYLİ;80;
2016;KADİRLİ;80;
2017;MERKEZ;80;
2018;SUMBAS;80;
2019;TOPRAKKALE;80;
2020;AKÇAKOCA;81;
2021;CUMAYERİ;81;
2022;GÖLYAKA;81;
2023;GÜMÜŞOVA;81;
2024;KAYNAŞLI;81;
2025;MERKEZ;81;
2026;YIĞILCA;81;
2027;ÇİLİMLİ;81;